id,A1,A2,A3,A4,A5,C1,C2,C3,C4,C5,E1,E2,E3,E4,E5,N1,N2,N3,N4,N5,O1,O2,O3,O4,O5,gender,age
1509,1510,5,2.0,3.0,2.0,3.0,5.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2,27
1510,1511,3,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2,23
1511,1512,4,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2,20
1512,1513,4,4.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2,57
1513,1514,3,5.0,3.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,2,38
1514,1515,5,5.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,2.0,2,18
1515,1516,3,4.0,3.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,1,23
1516,1517,3,5.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,1.0,3.0,2,34
1517,1518,5,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,1,67
1518,1519,5,3.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,2,30
1519,1520,3,4.0,5.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,2,31
1520,1521,5,4.0,2.0,4.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1,54
1521,1522,3,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,3.0,2.0,4.0,5.0,4.0,3.0,3.0,2.0,1,32
1522,1523,3,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2,47
1523,1524,3,1.0,3.0,1.0,3.0,5.0,4.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,2,20
1524,1525,3,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2,20
1525,1526,5,3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2,34
1526,1527,5,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2,14
1527,1528,3,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,3.0,2,32
1528,1529,4,2.0,3.0,2.0,1.0,5.0,3.0,5.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,1,27
1529,1530,4,4.0,2.0,3.0,2.0,5.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1,19
1530,1531,4,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2,20
1531,1532,5,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,5.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,1,21
1532,1533,5,3.0,3.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2,23
1533,1534,4,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,1,42
1534,1535,4,3.0,5.0,4.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,2,27
1535,1536,3,2.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,5.0,5.0,3.0,4.0,1,19
1536,1537,5,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,3.0,5.0,4.0,3.0,3.0,4.0,2,21
1537,1538,4,3.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,2.0,5.0,4.0,2,47
1538,1539,4,3.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,2,58
1539,1540,4,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0,3.0,4.0,2,20
1540,1541,4,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,3.0,1,29
1541,1542,4,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2,18
1542,1543,5,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2,18
1543,1544,5,3.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,5.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,2,21
1544,1545,4,3.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,1.0,2,36
1545,1546,4,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,4.0,5.0,4.0,2.0,4.0,2,18
1546,1547,5,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,2,53
1547,1548,3,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,1,23
1548,1549,3,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2,19
1549,1550,4,4.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,1,22
1550,1551,3,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,2,19
1551,1552,5,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,2,20
1552,1553,4,5.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,2,24
1553,1554,4,5.0,1.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2,23
1554,1555,3,3.0,2.0,2.0,4.0,2.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,1,20
1555,1556,3,4.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,1.0,2.0,1.0,4.0,2,33
1556,1557,3,4.0,3.0,2.0,4.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,1,16
1557,1558,5,2.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,1,17
1558,1559,3,2.0,2.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2,21
1559,1560,3,2.0,1.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,3.0,5.0,3.0,2.0,2,31
1560,1561,5,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,2,57
1561,1562,5,2.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,2,20
1562,1563,3,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,3.0,5.0,2,19
1563,1564,5,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2,19
1564,1565,5,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,2,19
1565,1566,3,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,4.0,5.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,2,19
1566,1567,5,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,4.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,2,19
1567,1568,5,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,2,19
1568,1569,4,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2,19
1569,1570,5,3.0,2.0,3.0,2.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,2,19
1570,1571,5,3.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,2,19
1571,1572,5,3.0,3.0,2.0,4.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2,19
1572,1573,4,1.0,1.0,1.0,2.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,2,19
1573,1574,4,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1,42
1574,1575,4,3.0,3.0,4.0,5.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2,46
1575,1576,4,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2,20
1576,1577,3,3.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2,20
1577,1578,4,2.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,1.0,2.0,1.0,4.0,3.0,5.0,3.0,4.0,5.0,3.0,2.0,3.0,2.0,2,20
1578,1579,4,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,2,21
1579,1580,3,3.0,4.0,2.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,1,25
1580,1581,3,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2,19
1581,1582,5,5.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,3.0,1.0,2.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,2.0,2,52
1582,1583,4,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,5.0,2.0,1,20
1583,1584,4,3.0,1.0,4.0,1.0,3.0,5.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0,2.0,3.0,5.0,2.0,2,19
1584,1585,3,2.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,1,34
1585,1586,3,3.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,1.0,2.0,3.0,3.0,4.0,1,29
1586,1587,4,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,2,36
1587,1588,5,4.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,1,18
1588,1589,5,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1,25
1589,1590,5,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,4.0,5.0,3.0,2,30
1590,1591,3,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1,32
1591,1592,5,1.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,2.0,5.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,2,32
1592,1593,5,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,2,16
1593,1594,3,3.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2,19
1594,1595,3,2.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,1,29
1595,1596,3,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,2.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2,30
1596,1597,3,1.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,2,27
1597,1598,4,3.0,3.0,5.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,2,41
1598,1599,3,5.0,5.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2,28
1599,1600,4,4.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1,26
1600,1601,5,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,1,35
1601,1602,3,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,5.0,4.0,2,43
1602,1603,5,4.0,2.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2,37
1603,1604,5,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,5.0,3.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,1,23
1604,1605,3,3.0,4.0,5.0,5.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,1,20
1605,1606,5,2.0,2.0,2.0,1.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,2,24
1606,1607,4,2.0,3.0,3.0,1.0,5.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,5.0,4.0,3.0,5.0,3.0,1,21
1607,1608,4,3.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,2,22
1608,1609,5,2.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,2,20
1609,1610,5,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,5.0,3.0,5.0,2,27
1610,1611,5,3.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,2,55
1611,1612,4,3.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,2,39
1612,1613,4,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2,31
1613,1614,5,3.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,2,33
1614,1615,5,1.0,3.0,2.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,2,24
1615,1616,5,4.0,5.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,2,22
1616,1617,3,2.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,1.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,1,50
1617,1618,5,3.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,1,22
1618,1619,4,2.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,2,52
1619,1620,4,1.0,3.0,4.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,2,32
1620,1621,4,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,1,25
1621,1622,4,4.0,2.0,2.0,3.0,3.0,2.0,5.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,2,23
1622,1623,3,3.0,3.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,2,19
1623,1624,3,1.0,1.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2,33
1624,1625,3,1.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,1,46
1625,1626,5,2.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2,51
1626,1627,5,5.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,2,37
1627,1628,3,1.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,2.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2,19
1628,1629,4,3.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,1,20
1629,1630,5,5.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2,44
1630,1631,3,3.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,3.0,2,31
1631,1632,5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2,22
1632,1633,4,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,3.0,5.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,1,20
1633,1634,3,3.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1,22
1634,1635,5,4.0,4.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,2,19
1635,1636,3,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,2,19
1636,1637,3,4.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,2,40
